Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,298.149994,307.109985,297.850006,301.209991,300.781006,39154700
2022-01-04,302.769989,304.679993,283.489990,292.899994,292.482880,52715400
2022-01-05,289.489990,294.160004,275.329987,276.040009,275.646912,49806400
2022-01-06,276.399994,284.380005,270.649994,281.779999,281.378754,45418600
2022-01-07,281.410004,284.220001,270.570007,272.470001,272.081970,40993900
2022-01-10,265.809998,274.690002,256.440002,274.000000,273.609833,59468100
2022-01-11,273.230011,280.649994,268.390015,278.170013,277.773834,40408900
2022-01-12,280.670013,285.950012,276.079987,279.989990,279.591278,38341300
2022-01-13,283.790009,284.799988,264.980011,265.750000,265.371552,54017100
2022-01-14,263.000000,271.970001,262.100006,269.420013,269.036285,39583200
2022-01-18,262.600006,266.380005,257.700012,259.029999,258.661072,42427000
2022-01-19,260.790009,265.429993,250.520004,250.669998,250.312973,48831500
2022-01-20,253.039993,255.789993,240.779999,241.500000,241.156067,43518100
2022-01-21,235.070007,248.229996,232.630005,233.740005,233.407150,71895800
2022-01-24,223.300003,233.800003,208.880005,233.720001,233.387146,91398200
2022-01-25,225.460007,229.429993,220.000000,223.240005,222.922073,66461600
2022-01-26,232.399994,240.570007,223.000000,227.720001,227.395691,75595900
2022-01-27,235.679993,239.949997,216.750000,219.440002,219.127502,57335300
2022-01-28,220.119995,228.580002,212.960007,228.399994,228.074738,54377400
2022-01-31,231.820007,245.089996,230.520004,244.860001,244.511292,56468000
2022-02-01,251.039993,251.449997,238.899994,246.380005,246.029114,51892500
2022-02-02,257.940002,258.170013,245.529999,252.419998,252.060501,54341900
2022-02-03,244.580002,250.770004,237.800003,239.479996,239.138947,41017800
2022-02-04,239.720001,246.350006,236.320007,243.190002,242.843674,35482900
2022-02-07,243.720001,251.820007,242.020004,247.279999,246.927826,37686800
2022-02-08,243.589996,252.300003,239.800003,251.080002,250.722427,41035900
2022-02-09,256.220001,267.250000,253.529999,267.049988,266.669678,52428200
2022-02-10,259.950012,269.250000,256.000000,258.239990,257.872192,51320000
2022-02-11,259.160004,261.519989,237.729996,239.490005,239.148956,60547200
2022-02-14,239.339996,248.750000,237.550003,242.669998,242.324371,44042400
2022-02-15,249.490005,265.450012,247.839996,264.950012,264.572693,69986900
2022-02-16,262.589996,265.820007,255.520004,265.109985,264.732452,73267600
2022-02-17,256.299988,257.850006,241.649994,245.070007,244.720993,81059500
2022-02-18,246.679993,249.860001,231.000000,236.419998,236.083282,76125500
2022-02-22,230.350006,240.639999,230.000000,233.899994,233.566879,63342200
2022-02-23,238.020004,241.550003,223.009995,223.869995,223.551163,56651100
