Date,Open,High,Low,Close,Adj Close,Volume
2023-03-22,398.730011,402.489990,392.070007,392.109985,386.512848,111746600
2023-03-23,395.089996,399.290009,390.350006,393.170013,387.557739,119351300
2023-03-24,391.839996,395.839996,389.399994,395.750000,390.100861,107682400
2023-03-27,398.119995,398.920013,395.559998,396.489990,390.830322,74010400
2023-03-28,395.769989,396.489990,393.690002,395.600006,389.953033,62871700
2023-03-29,399.929993,401.600006,398.679993,401.350006,395.620972,77497900
2023-03-30,404.089996,404.350006,401.760010,403.700012,397.937439,69840000
2023-03-31,404.660004,409.700012,404.549988,409.390015,403.546173,112062600
2023-04-03,408.850006,411.369995,408.440002,410.950012,405.083923,67391100
2023-04-04,411.619995,411.920013,407.239990,408.670013,402.836487,66601500
2023-04-05,407.910004,408.700012,405.880005,407.600006,401.781769,65200200
2023-04-06,406.769989,409.480011,405.679993,409.190002,403.349030,63743300
2023-04-10,406.609985,409.690002,405.970001,409.609985,403.763000,63681000
2023-04-11,410.260010,411.179993,408.920013,409.720001,403.871460,59297900
2023-04-12,411.869995,412.170013,407.440002,408.049988,402.225311,86420400
2023-04-13,409.179993,413.839996,407.989990,413.470001,407.567932,85814800
2023-04-14,412.809998,415.089996,410.059998,412.459991,406.572357,78161500
2023-04-17,412.369995,413.959991,411.089996,413.940002,408.031250,66436400
2023-04-18,415.579987,415.720001,412.779999,414.209991,408.297394,63560000
2023-04-19,412.220001,415.079987,412.160004,414.140015,408.228394,55227300
2023-04-20,411.209991,413.700012,410.269989,411.880005,406.000641,75840400
2023-04-21,412.190002,412.679993,410.170013,412.200012,406.316071,73457400
2023-04-24,411.989990,413.070007,410.600006,412.630005,406.739929,64332100
2023-04-25,410.579987,411.160004,406.019989,406.079987,400.283447,97766700
2023-04-26,406.720001,407.839996,403.779999,404.359985,398.587982,80447000
2023-04-27,407.000000,412.690002,406.739990,412.410004,406.523102,92968400
2023-04-28,411.489990,415.940002,411.429993,415.929993,409.992828,89335600
2023-05-01,415.470001,417.619995,415.269989,415.510010,409.578796,62122300
2023-05-02,414.769989,414.820007,407.820007,410.839996,404.975494,103998500
2023-05-03,411.359985,413.869995,407.769989,408.019989,402.195740,91531800
2023-05-04,406.929993,407.269989,403.739990,405.130005,399.347015,94901900
2023-05-05,408.910004,413.720001,408.640015,412.630005,406.739929,87844000
